date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,merge_key
2025-04-01,AUS,rosehill (aus),7:15,Racing And Sports Doncaster Prelude Handicap) (3yo+) (Turf),Flat,,Group 3,,3yo+,,7½f,7.5f,1500.0,Soft,11,3.0,10,2.0,16.5,1.75,rediener,5,G,126,tb,1:33.69,93.69,19.0,Damian Lane,Chris Waller,1732.67,–,–,Redoutes Choice (AUS),Wiener (AUS),More Than Ready,Werrett Bloodstock Pty Ltd Whitby Bloodstock Pty Ltd,,rosehill (aus)_rediener_2025-04-01_7:15
2025-04-01,AUS,rosehill (aus),7:15,Racing And Sports Doncaster Prelude Handicap) (3yo+) (Turf),Flat,,Group 3,,3yo+,,7½f,7.5f,1500.0,Soft,11,4.0,11,8.0,44.5,28,willaidow,6,G,126,v,1:39.29,99.29,6.5,Zac Lloyd,Marc Conners,,–,–,Shamus Award (AUS),Stimulated (AUS),Casino Prince,M C Conners Racing Pty Ltd Mrs L L Thomas Et Al,,rosehill (aus)_willaidow_2025-04-01_7:15
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,1.0,1,4.0,0,0,urban sprawl,5,G,137,p,1:37.34,97.34,3.0,Callum Shepherd,Charlie Johnston,5234,80,–,Iffraaj (GB),City Glam (ARG),Grand Reward,Kingsley Park 43   Ready To Run,Raced wide early - held up in midfield - headway when ridden over 1f out - led inside final 110yds - stayed on(op 9/4 tchd 15/8),lingfield (aw)_urban sprawl_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,7.0,2,2.0,.75,.75,port road,4,G,131,,1:37.49,97.49,7.0,Paddy Bradley,Simon Dow,2456,74,–,Quality Road (USA),Tacking (USA),Mizzen Mast,Mike Convey And Adam Riches,Prominent - in touch with leaders after 1f - headway over 2f out - led inside final furlong - headed inside final 110yds(op 4/1 tchd 13/2),lingfield (aw)_port road_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,4.0,3,9.0,1.25,.5,savvy kingdom,4,G,132,,1:37.59,97.59,15.0,Ben Sanderson,S Woods,1227,78,–,Land Force (IRE),She Is Great (IRE),Dalakhani,Julian Hui,Held up in rear - headway inside final furlong - went third inside final 110yds - eyecatcher(op 11/1),lingfield (aw)_savvy kingdom_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,3.0,4,6.0,2.25,1,hitched,5,G,135,h,1:37.79,97.79,5.0,Luke Morris,David Simcock,614,78,–,Cotai Glory (GB),Newlywed (IRE),Authorized,The Future,Stumbled start - towards rear - headway over 1f out - went fourth final strides(op 5/1),lingfield (aw)_hitched_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,5.0,5,5.0,2.25,0.1,lunario,5,G,127,tp,1:37.81,97.81,34.0,Jack Dace,Luke Dace,306,77,–,Gregorian (IRE),Levade GB,Dawn Approach,Christmas Party M Watt R David,Prominent early - pressed leader after 2f - led over 2f out - hung left over 1f out - headed inside final furlong - weakened inside final 110yds(op 25/1),lingfield (aw)_lunario_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,2.0,6,1.0,4.75,2.5,robbo,4,G,137,,1:38.29,98.29,5.5,Tom Queally,Gary & Josh Moore,,80,–,Camacho (GB),Mandoria (GER),Adlerflug,Aura Racing,In touch with leaders - not clear run when some headway over 1f out - soon no extra(op 4/1),lingfield (aw)_robbo_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,8.0,7,7.0,6.75,2,the bitter moose,4,G,130,v,1:38.69,98.69,8.0,Hollie Doyle,Patrick Chamings,,73,–,Kodiac (GB),Baroness (IRE),Declaration Of War,David Henery,Lost many lengths start - towards rear throughout (jockey said gelding was slowly away)(op 10/1 tchd 11/1),lingfield (aw)_the bitter moose_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),4:48,Weekly Free Bets With BetMGM Extra Handicap,Flat,Class 4,,0-78,4yo+,,1m,8f,1610.0,Standard,8,9.0,8,3.0,14.75,8,enpassant,4,G,123,t,1:40.29,100.29,17.0,Marco Ghiani,Stuart Williams,,66,–,Starspangledbanner (AUS),Celestial Bow (IRE),Ravens Pass,Tje Racing,Mounted in chute - took keen hold - soon led - headed over 2f out - weakened over 1f out,lingfield (aw)_enpassant_2025-04-01_4:48
2025-04-01,GB,lingfield (aw),3:38,£30 In Free Bets With BetUK Handicap,Flat,Class 5,,0-75,4yo+,,1m5f,13f,2615.0,Standard,6,4.0,1,1.0,0,0,dance time,5,M,130,,2:50.13,170.13,6.0,Rossa Ryan,David Loughnane,3977.84,68,–,Time Test (GB),Dancing Primo GB,Primo Valentino,Mrs V Owen I Owen,Prominent early - led after 1f - pushed along over 1f out - faced challenge towards finish - kept on(op 9/2),lingfield (aw)_dance time_2025-04-01_3:38
2025-04-01,GB,lingfield (aw),3:38,£30 In Free Bets With BetUK Handicap,Flat,Class 5,,0-75,4yo+,,1m5f,13f,2615.0,Standard,6,3.0,2,2.0,.5,.5,upepo,5,G,129,,2:50.23,170.23,4.5,Jack Doughty,Tony Carroll,1866.56,70,–,Roaring Lion (USA),Kanes Pass (IRE),Clodovil,A W Carroll,Dwelt start - in rear - headway over 2f out - pressed winner towards finish - ran on,lingfield (aw)_upepo_2025-04-01_3:38
2025-04-01,GB,lingfield (aw),3:38,£30 In Free Bets With BetUK Handicap,Flat,Class 5,,0-75,4yo+,,1m5f,13f,2615.0,Standard,6,2.0,3,4.0,.75,0.3,poncho,7,G,133,p,2:50.28,170.28,5.0,Tom Queally,Gary & Josh Moore,932.52,71,–,Motivator (GB),Strelkita (FR),Dr Fong,Steven Packham Gary Moore,Took keen hold - prominent - going best over 1f out - lost second when no extra towards finish(op 10/3),lingfield (aw)_poncho_2025-04-01_3:38
2025-04-01,GB,lingfield (aw),3:38,£30 In Free Bets With BetUK Handicap,Flat,Class 5,,0-75,4yo+,,1m5f,13f,2615.0,Standard,6,5.0,4,3.0,3,2.25,wannabe brave,6,G,129,b,2:50.73,170.73,4.33,Daniel Muscutt,James Fanshawe,466.64,67,–,Fastnet Rock (AUS),Wannabe Special GB,Galileo,Mrs G J Davey,In touch with leaders - headway on outer over 3f out - outpaced over 1f out - no impression(tchd 3/1),lingfield (aw)_wannabe brave_2025-04-01_3:38
2025-04-01,GB,lingfield (aw),3:38,£30 In Free Bets With BetUK Handicap,Flat,Class 5,,0-75,4yo+,,1m5f,13f,2615.0,Standard,6,6.0,5,6.0,3.75,.75,alright sunshine,10,G,122,v,2:50.88,170.88,23.0,Alfie Redman,Mike Murphy,232.56,67,–,Casamento (IRE),Miss Gibraltar GB,Rock Of Gibraltar,Ms Denise Tibbett,Dwelt start - towards rear - brief headway over 1f out - no impression(op 33/1 tchd 20/1),lingfield (aw)_alright sunshine_2025-04-01_3:38
2025-04-01,GB,lingfield (aw),3:38,£30 In Free Bets With BetUK Handicap,Flat,Class 5,,0-75,4yo+,,1m5f,13f,2615.0,Standard,6,1.0,6,5.0,4.75,1,haaland,5,G,135,p,2:51.08,171.08,4.0,Luke Morris,Jim & Suzi Best,,73,–,Buratino (IRE),Khajool (IRE),Haafhd,Cheam Marketing If Only Partnership,Led early - headed and prominent after 1f - weakened inside final furlong(op 7/2),lingfield (aw)_haaland_2025-04-01_3:38
2025-04-01,GB,lingfield (aw),3:02,BetMGM: Its Showtime Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m,8f,1610.0,Standard,6,4.0,1,6.0,0,0,disclosure,4,F,117,tp,1:37.07,97.07,5.0,Mason Paetel,James Owen,3977.84,56,–,Advertise (GB),Handana (IRE),Desert Style,Deva Racing Ga,In touch with leaders - headway over 2f out - ridden to lead inside final 110yds - kept on(op 10/3),lingfield (aw)_disclosure_2025-04-01_3:02
2025-04-01,GB,lingfield (aw),3:02,BetMGM: Its Showtime Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m,8f,1610.0,Standard,6,2.0,2,4.0,.75,.75,daisy roots,5,M,130,,1:37.22,97.22,2.5,Pat Cosgrave,Jim Boyle,1866.56,62,–,Footstepsinthesand (GB),Cambridge Duchess GB,Singspiel,Ownaracehorse And Theakston Stud,Led - headed inside final 110yds(op 7/4),lingfield (aw)_daisy roots_2025-04-01_3:02
2025-04-01,GB,lingfield (aw),3:02,BetMGM: Its Showtime Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m,8f,1610.0,Standard,6,1.0,3,5.0,4.75,4,zariela,4,F,132,p,1:38.02,98.02,5.0,Ben Sanderson,S Woods,932.52,67,–,Eqtidaar (IRE),Zia (GER),Grand Lodge,Mrs C Campbell,Towards rear - headway over 2f out - soon went third - no extra inside final 110yds(tchd 7/2),lingfield (aw)_zariela_2025-04-01_3:02
2025-04-01,GB,lingfield (aw),3:02,BetMGM: Its Showtime Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m,8f,1610.0,Standard,6,5.0,4,2.0,7,2.25,help me rhonda,4,F,124,h,1:38.47,98.47,4.5,Daniel Muscutt,James Fanshawe,466.64,56,–,Starspangledbanner (AUS),Bright Glow GB,Exceed And Excel,Russell Braem Bradley Waterhouse,Slowly into stride - held up in rear - hung left when some headway inside final furlong - no impression (jockey said filly was never travelling and hung left-handed in the home straight)(op 10/3 tchd 3/1),lingfield (aw)_help me rhonda_2025-04-01_3:02
2025-04-01,GB,lingfield (aw),3:02,BetMGM: Its Showtime Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m,8f,1610.0,Standard,6,3.0,5,3.0,9.5,2.5,willows kiss,4,F,127,,1:38.97,98.97,13.0,Paddy Bradley,Mike Murphy,232.56,59,–,Twilight Son (GB),Whispered Kiss GB,Medicean,Mrs Diane Ellison,Prominent - weakened quickly over 1f out (jockey said filly became unbalanced turning into the home straight)(op 16/1),lingfield (aw)_willows kiss_2025-04-01_3:02
2025-04-01,GB,lingfield (aw),3:02,BetMGM: Its Showtime Fillies Handicap,Flat,Class 5,,0-68,4yo+,F,1m,8f,1610.0,Standard,6,6.0,6,1.0,18,8.5,guns and flowers,4,F,121,p,1:40.67,100.67,51.0,Luke Morris,Laura Mongan,,53,–,Vocalised (USA),Stair An Damhsa (IRE),Teofilo,Mrs P J Sheen,In touch with leaders - dropped to rear over 3f out - tailed off over 1f out(op 40/1 tchd 33/1),lingfield (aw)_guns and flowers_2025-04-01_3:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,2.0,1,8.0,0,0,invincible speed,4,G,138,,1:12.76,72.76,41.0,Grace McEntee,Mark Loughnane,3977.84,75,–,Invincible Spirit (IRE),Making Memories (IRE),New Approach,Melissa Cooke And Laurence Bellman,Took keen hold - held up in rear - ridden over 1f out - headway inside final furlong - led inside final 110yds - ran on (trainer's rep said - regarding the apparent improvement in form - gelding was better suited by the strong pace of today's race),lingfield (aw)_invincible speed_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,7.0,2,7.0,1.25,1.25,charlie mason,4,G,131,p,1:13.01,73.01,3.75,Jack Doughty,Tony Carroll,1866.56,68,–,Mayson (GB),Aubrietia GB,Dutch Art,Shropshire Wolves,Prominent - pressed leader over 1f out - led inside final furlong - headed inside final 110yds(op 7/2 tchd 5/2),lingfield (aw)_charlie mason_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,6.0,3,1.0,2.25,1,tyger bay,8,G,131,tb,1:13.21,73.21,6.5,Joe Leavy,Conrad Allen,932.52,68,–,Cable Bay (IRE),Ribbon Royale GB,Royal Applause,Middleham Park Racing Xxxvii Partners,Slowly into stride - soon midfield - switched right when headway over 2f out - went third towards finish(op 9/2 tchd 6/1),lingfield (aw)_tyger bay_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,3.0,4,6.0,2.75,.5,get jiggy with it,4,F,129,t,1:13.31,73.31,13.0,Jack Callan,George Boughey,466.64,73,–,Highland Reel (IRE),Suvenna (IRE),Arcano,Mrs Emma Kennedy,In rear - headway inside final furlong - went fourth towards finish(op 14/1 tchd 11/1),lingfield (aw)_get jiggy with it_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,5.0,5,3.0,3,0.3,northcliff,5,G,125,p,1:13.36,73.36,13.0,Alice Bond,Michael Keady,232.56,69,–,Dandy Man (IRE),Colgin GB,Canford Cliffs,Peter Dee Airey,Dwelt start - raced wide - midfield - outpaced over 1f out - headway inside final 110yds - not pace to challenge (jockey said gelding hung right-handed)(op 17/2 tchd 8/1),lingfield (aw)_northcliff_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,9.0,6,9.0,3.5,.5,one more dream,6,G,130,b,1:13.46,73.46,4.33,Brandon Wilkie,John & Sean Quinn,,67,–,Bated Breath (GB),Gracefilly GB,Invincible Spirit,Ryedale Racing,Raced wide - in touch with leaders - steady headway and prominent over 2f out - no extra inside final 110yds(op 7/2),lingfield (aw)_one more dream_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,1.0,7,5.0,3.75,0.1,twilight madness,7,H,138,,1:13.53,73.53,8.0,Connor Planas,Simon Hodgson,,75,–,Twilight Son (GB),Rhal (IRE),Rahy,P R Hedger P C F Racing Ltd,Led - headed inside final furlong - no extra inside final 110yds(op 15/2 tchd 9/1),lingfield (aw)_twilight madness_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,4.0,8,4.0,5.25,1.5,brunel charm,8,G,129,,1:13.81,73.81,8.0,Jack Dace,Charlie Wallis,,73,–,Charm Spirit (IRE),Manyara GB,Manduro,John Joseph Smith,Took keen hold - prominent - weakened inside final furlong(op 8/1),lingfield (aw)_brunel charm_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),2:02,Free Bets With BetUK Bet Club Apprentice Handicap,Flat,Class 5,,0-75,4yo+,,6f,6f,1208.0,Standard,9,8.0,9,2.0,6.75,1.5,profit and loss,6,G,131,t,1:14.11,74.11,15.0,Sean D Bowen,George Baker,,68,–,Profitable (IRE),Narva (USA),Grand Slam,Simon Harrison White,Towards rear throughout(op 9/1 tchd 17/2 and tchd 16/1),lingfield (aw)_profit and loss_2025-04-01_2:02
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,2.0,1,5.0,0,0,war hawk,3,G,131,,2:4.91,124.91,1.67,Harry Davies,Simon & Ed Crisford,3977.84,71,–,Mehmas (IRE),Wrood (USA),Invasor,Rabbah Racing,Slowly into stride - pushed along early - in rear - headway from over 2f out - led over 1f out - kept on well(op 8/11 tchd 8/13),lingfield (aw)_war hawk_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,5.0,2,3.0,2,2,bownder,3,G,126,,2:5.31,125.31,8.0,Rossa Ryan,Jonathan Portman,1866.56,66,–,Belardo (IRE),City Vaults Girl (IRE),Oratorio,Mrs Suzanne Williams Partner,Prominent - pressed winner 1f out - no extra final 110yds(op 8/1 tchd 6/1),lingfield (aw)_bownder_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,4.0,3,7.0,6.5,4.5,pershalla,3,F,127,,2:6.21,126.21,7.0,Sean Levey,Amanda Perrett,932.52,67,–,Persian King (IRE),Hulcote GB,Frankel,Pershalla Partnership,Raced wide - prominent - no extra from over 1f out (jockey said filly hung right-handed)(op 5/1 tchd 15/2),lingfield (aw)_pershalla_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,1.0,4,6.0,9.25,2.75,pacifist,3,F,135,,2:6.76,126.76,7.5,Sean D Bowen,Charlie Johnston,466.64,75,–,Australia (GB),Queenscliff (IRE),Danehill Dancer,Miss D Finkler A Herd Dr P Holloway 1,Pressed leader - led over 2f out - headed and weakened quickly over 1f out(op 10/1 tchd 12/1),lingfield (aw)_pacifist_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,6.0,5,2.0,10,.75,moonlit stage,3,G,126,,2:6.91,126.91,19.0,Jonny Peate,Ed Dunlop,232.56,66,–,Showcasing (GB),Lunearia (IRE),Galileo,The Minnie Mouse Partnership,Prominent - weakened over 2f out(op 9/1),lingfield (aw)_moonlit stage_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,7.0,6,4.0,10.75,.75,crackamour,3,G,116,,2:7.06,127.06,23.0,Luke Morris,Richard Hughes,,56,–,Cracksman (GB),Too In Love (IRE),Galileo,White Beech Farm,Led narrowly - headed and weakened over 2f out(op 16/1 tchd 14/1),lingfield (aw)_crackamour_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),4:13,Gamble Responsibly At BetMGM Handicap,Flat,Class 5,,0-75,3yo,,1m2f,10f,2012.0,Standard,7,3.0,7,1.0,15,4.25,yielding to none,3,G,130,,2:7.91,127.91,41.0,Paddy Bradley,Simon Dow,,70,–,Kodiac (GB),Leia Organa (IRE),Mastercraftsman,Mrs Heather Ann Chakko And Simon Dow,Held up in last - raced awkwardly and lost touch over 1f out,lingfield (aw)_yielding to none_2025-04-01_4:13
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,2.0,1,1.0,0,0,mandana,3,F,127,h,1:38.01,98.01,2.75,Hollie Doyle,Dr Richard Newland & Jamie Insole,3888,71,–,Persian King (IRE),Amanda Carter GB,Tobougg,Thurloe Lvi Keeley Fellows Turner,Took keen hold - made all - ridden when carried head awkwardly over 1f out - readily(op 13/8 tchd 9/5),lingfield (aw)_mandana_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,10.0,2,3.0,1.25,1.25,sixteen one,3,F,118,p,1:38.26,98.26,6.5,Jack Callan,George Boughey,1825.20,64,–,Land Force (IRE),Feliciana GB,Lope De Vega,Shylock,Prominent - in touch with leaders after 1f - headway over 2f out - went second over 1f out - kept on(op 15/2),lingfield (aw)_sixteen one_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,9.0,3,2.0,2.5,1.25,princess mia,3,F,125,,1:38.51,98.51,5.5,Saffie Osborne,Charlie Clover,912.96,–,–,Sergei Prokofiev (CAN),Ombra Mia (IRE),Olympic Glory,South West London Racing Club,Prominent - went third inside final furlong - no extra towards finish(op 4/1),lingfield (aw)_princess mia_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,7.0,4,9.0,2.75,0.3,phyllis burton,3,F,125,,1:38.56,98.56,5.5,Clifford Lee,James Tate,456.48,–,–,Postponed (IRE),Carlanda (FR),Lando,Houghton Bloodstock,Raced wide early - in touch with leaders - steady headway and prominent after 1f - outpaced over 1f out - stayed on(op 7/2),lingfield (aw)_phyllis burton_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,11.0,5,10.0,4.25,1.5,three on thursday,3,F,125,,1:38.86,98.86,34.0,William Carson,Tony Carroll,,–,–,Belardo (IRE),Absolutely Right (IRE),Teofilo,Dynacell Limited,Held up in rear - headway over 1f out - hung right inside final 110yds - not reach leaders(op 28/1),lingfield (aw)_three on thursday_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,3.0,6,6.0,5.25,1,eleonora gonzaga,3,F,125,,1:39.06,99.06,23.0,Tyler Heard,Patrick Owens,,–,–,Showcasing (GB),Ms Sasha Malia (IRE),Verglas,Tp Racing Syndicate,Midfield - headway inside final 110yds - no impression(op 50/1),lingfield (aw)_eleonora gonzaga_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,6.0,7,5.0,6.25,1,lady aiyana,3,F,125,,1:39.26,99.26,12.0,Jim Crowley,Daniel & Claire Kubler,,–,–,Time Test (GB),Milford Sound GB,Barathea,Mrs M Hebbard,Dwelt start - midfield - weakened over 1f out(op 17/2 tchd 15/2),lingfield (aw)_lady aiyana_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,5.0,8,11.0,13.25,7,grande armee,3,F,125,,1:40.66,100.66,29.0,Harry Davies,David Menuisier,,–,–,Mekhtaal (GB),Rawya (USA),Medaglia dOro,All For One Racing Vi And Partner,Slowly away - always behind(tchd 25/1),lingfield (aw)_grande armee_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,8.0,9,8.0,14,.75,pomme pomme,3,F,120,,1:40.81,100.81,17.0,Rose Dawes,Jack Channon,,–,–,Coulsty (IRE),Apple Anni (IRE),Fast Company,Insignia Racing I,Always behind(tchd 12/1),lingfield (aw)_pomme pomme_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),2:32,Win £1m With BetMGMs Golden Goals Restricted Maiden Fillies Stakes (Bands C And D) (GBB Race),Flat,Class 5,,,3-5yo,F,1m,8f,1610.0,Standard,10,1.0,10,7.0,17.25,3.25,bigfield dreams,3,F,127,,1:41.46,101.46,67.0,Darragh Keenan,Alice Haynes,,–,–,Golden Horde (IRE),Ebble GB,Oasis Dream,Nick Bradley Racing 41 And A Haynes,In rear throughout(tchd 80/1),lingfield (aw)_bigfield dreams_2025-04-01_2:32
2025-04-01,GB,lingfield (aw),5:20,Extra Winnings With BetUK Acca Club Handicap,Flat,Class 6,,0-65,4yo+,,5f,5f,1011.0,Standard,7,4.0,1,5.0,0,0,midnightattheoasis,5,G,132,p,0:59.04,59.04,2.4,Rossa Ryan,Phil McEntee,3245.08,61,–,Oasis Dream (GB),Love On The Rocks (IRE),Exceed And Excel,Racefield Racing Club,Towards rear - headway over 1f out - ridden to lead towards finish - just did enough(op 5/4 tchd 6/4),lingfield (aw)_midnightattheoasis_2025-04-01_5:20
2025-04-01,GB,lingfield (aw),5:20,Extra Winnings With BetUK Acca Club Handicap,Flat,Class 6,,0-65,4yo+,,5f,5f,1011.0,Standard,7,5.0,2,2.0,0.3,0.3,recon mission,9,G,128,t,0:59.10,59.10,8.0,Jack Doughty,Tony Carroll,1522.72,60,–,Kodiac (GB),Ermine Ruby GB,Cape Cross,Dr S Fleming,Pressed leader - led inside final furlong - headed towards finish - just held(tchd 6/1),lingfield (aw)_recon mission_2025-04-01_5:20
2025-04-01,GB,lingfield (aw),5:20,Extra Winnings With BetUK Acca Club Handicap,Flat,Class 6,,0-65,4yo+,,5f,5f,1011.0,Standard,7,1.0,3,4.0,.75,.5,harb,6,G,135,,0:59.19,59.19,5.0,Shane Kelly,Peter Crate,760.74,64,–,Muhaarar (GB),Maid For Winning (USA),Gone West,Gallagher Bloodstock Limited,In touch with leaders - headway inside final furlong - stayed on(tchd 10/3),lingfield (aw)_harb_2025-04-01_5:20
2025-04-01,GB,lingfield (aw),5:20,Extra Winnings With BetUK Acca Club Handicap,Flat,Class 6,,0-65,4yo+,,5f,5f,1011.0,Standard,7,2.0,4,7.0,3,2.25,coolagh magic,9,G,135,v,0:59.64,59.64,9.5,William Carson,Anthony Carson,380.68,64,–,Sepoy (AUS),Miliika GB,Green Desert,Lady Emma Oshea And A Carson,Taken down early - awkward start - in rear - not clear run over 1f out - headway and went fourth inside final 110yds(op 10/1 tchd 11/1),lingfield (aw)_coolagh magic_2025-04-01_5:20
2025-04-01,GB,lingfield (aw),5:20,Extra Winnings With BetUK Acca Club Handicap,Flat,Class 6,,0-65,4yo+,,5f,5f,1011.0,Standard,7,6.0,5,1.0,4.25,1.25,the defiant,9,G,124,tp,0:59.89,59.89,8.5,Jack Dace,Luke Dace,189.72,60,–,Morpheus (GB),Killer Class GB,Kyllachy,Mrs Linda Chester,Took keen hold - led - headed inside final furlong - soon weakened(tchd 7/1 and tchd 8/1),lingfield (aw)_the defiant_2025-04-01_5:20
